"INDICATOR","HFA_1"

"HFA_1","Mid-year population, by sex"

"UNIT_TYPE","Unit"
"NUM_PERS","number of persons"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"
"CAH","Child and Adolescent Health and Development Strategy Indicators"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"ALB","","ALL","1970","2138000"
"ALB","","ALL","1971","2195600"
"ALB","","ALL","1972","2253200"
"ALB","","ALL","1973","2310800"
"ALB","","ALL","1974","2368400"
"ALB","","ALL","1975","2426000"
"ALB","","ALL","1976","2487000"
"ALB","","ALL","1977","2548000"
"ALB","","ALL","1978","2609000"
"ALB","","ALL","1979","2670000"
"ALB","","ALL","1980","2671300"
"ALB","","ALL","1981","2725300"
"ALB","","ALL","1982","2782700"
"ALB","","ALL","1983","2841300"
"ALB","","ALL","1984","2900700"
"ALB","","ALL","1985","2957400"
"ALB","","ALL","1986","3015200"
"ALB","","ALL","1987","3076100"
"ALB","","ALL","1988","3138100"
"ALB","","ALL","1989","3182417"
"ALB","","ALL","1990","3286542"
"ALB","","ALL","1991","3259814"
"ALB","","ALL","1992","3190103"
"ALB","","ALL","1993","3167478"
"ALB","","ALL","1994","3202031"
"ALB","","ALL","1995","3248836"
"ALB","","ALL","1996","3283000"
"ALB","","ALL","1997","3324317"
"ALB","","ALL","1998","3354341"
"ALB","","ALL","1999","3373445"
"ALB","","ALL","2000","3114000"
"ALB","","ALL","2001","3069275"
"ALB","","ALL","2002","3084150"
"ALB","","ALL","2003","3102764"
"ALB","","ALL","2004","3127263"
"ALB","","ALL","2005","3011490"
"ALB","","ALL","2006","2992551"
"ALB","","ALL","2007","2970021"
"ALB","","ALL","2008","2947320"
"ALB","","ALL","2009","2927522"
"ALB","","ALL","2010","2913029"
"ALB","","ALL","2011","2904784"
"ALB","","ALL","2012","2900253"
"ALB","","ALL","2013","2896655"
"ALB","","ALL","2014","2889676"
"ALB","","ALL","2015","2889173"
"ALB","","ALL","2016","2903700"
"ALB","","ALL","2017","2870324"
"ALB","","ALL","2018","2862427"
"ALB","","ALL","2019","2862427"
"ALB","","ALL","2020","2862427"
"ALB","","ALL","2021","2811666"
"ALB","","ALL","2022","2842321"
"ALB","","ALL","2023","2842321"
"AND","","ALL","1991","56777"
"AND","","ALL","1992","60323"
"AND","","ALL","1993","63413"
"AND","","ALL","1994","64769"
"AND","","ALL","1995","64085"
"AND","","ALL","1996","64170"
"AND","","ALL","1997","64893"
"AND","","ALL","1998","65592"
"AND","","ALL","1999","65924"
"AND","","ALL","2000","65907"
"AND","","ALL","2001","66087"
"AND","","ALL","2002","66744"
"AND","","ALL","2003","69739.5"
"AND","","ALL","2004","74597.5"
"AND","","ALL","2005","77712"
"AND","","ALL","2006","79885"
"AND","","ALL","2007","82179"
"AND","","ALL","2008","83810"
"AND","","ALL","2009","84283"
"AND","","ALL","2010","84548"
"AND","","ALL","2011","81565"
"AND","","ALL","2012","77180.5"
"AND","","ALL","2013","76172"
"AND","","ALL","2014","72785"
"AND","","ALL","2015","77481"
"AND","","ALL","2016","77872"
"AND","","ALL","2017","79236"
"AND","","ALL","2018","80242"
"AND","","ALL","2019","81011"
"AND","","ALL","2020","81011"
"AND","","ALL","2021","79034"
"AND","","ALL","2022","79824"
"AND","","ALL","2023","79824"
"ARM","","ALL","1980","3102900"
"ARM","","ALL","1981","3100799"
"ARM","","ALL","1982","3132618"
"ARM","","ALL","1983","3182000"
"ARM","","ALL","1984","3198574"
"ARM","","ALL","1985","3231552"
"ARM","","ALL","1986","3266784"
"ARM","","ALL","1987","3302354"
"ARM","","ALL","1988","3310400"
"ARM","","ALL","1989","3306200"
"ARM","","ALL","1990","3351600"
"ARM","","ALL","1991","3611800"
"ARM","","ALL","1992","3685600"
"ARM","","ALL","1993","3463698"
"ARM","","ALL","1994","3356703"
"ARM","","ALL","1995","3260301"
"ARM","","ALL","1996","3248791"
"ARM","","ALL","1997","3245998"
"ARM","","ALL","1998","3238202"
"ARM","","ALL","1999","3232099"
"ARM","","ALL","2000","3226899"
"ARM","","ALL","2001","3215312"
"ARM","","ALL","2002","3212878"
"ARM","","ALL","2003","3211267"
"ARM","","ALL","2004","3214030"
"ARM","","ALL","2005","3217534"
"ARM","","ALL","2006","3230086"
"ARM","","ALL","2007","3226520"
"ARM","","ALL","2008","3234031"
"ARM","","ALL","2009","3243729"
"ARM","","ALL","2010","3256066"
"ARM","","ALL","2011","3268468"
"ARM","","ALL","2012","3024127"
"ARM","","ALL","2013","3021979"
"ARM","","ALL","2014","3006154"
"ARM","","ALL","2015","3004588"
"ARM","","ALL","2016","3026048"
"ARM","","ALL","2017","2979442"
"ARM","","ALL","2018","2969001"
"ARM","","ALL","2019","2962482"
"ARM","","ALL","2020","2961473"
"ARM","","ALL","2021","2962309"
"ARM","","ALL","2022","2969249"
"ARM","","ALL","2023","2969249"
"AUT","","ALL","1970","7390900"
"AUT","","ALL","1971","7456400"
"AUT","","ALL","1972","7468500"
"AUT","","ALL","1973","7476000"
"AUT","","ALL","1974","7533200"
"AUT","","ALL","1975","7519900"
"AUT","","ALL","1976","7513000"
"AUT","","ALL","1977","7518300"
"AUT","","ALL","1978","7508400"
"AUT","","ALL","1979","7503300"
"AUT","","ALL","1980","7505100"
"AUT","","ALL","1981","7568700"
"AUT","","ALL","1982","7574140"
"AUT","","ALL","1983","7561910"
"AUT","","ALL","1984","7561434"
"AUT","","ALL","1985","7564984"
"AUT","","ALL","1986","7569794"
"AUT","","ALL","1987","7574586"
"AUT","","ALL","1988","7585317"
"AUT","","ALL","1989","7619566"
"AUT","","ALL","1990","7677850"
"AUT","","ALL","1991","7754891"
"AUT","","ALL","1992","7840709"
"AUT","","ALL","1993","7905632"
"AUT","","ALL","1994","7936118"
"AUT","","ALL","1995","7948278"
"AUT","","ALL","1996","7959016"
"AUT","","ALL","1997","7968041"
"AUT","","ALL","1998","7976789"
"AUT","","ALL","1999","7992323"
"AUT","","ALL","2000","8011566"
"AUT","","ALL","2001","8042293"
"AUT","","ALL","2002","8082121"
"AUT","","ALL","2003","8118245"
"AUT","","ALL","2004","8169441"
"AUT","","ALL","2005","8225278"
"AUT","","ALL","2006","8267948"
"AUT","","ALL","2007","8295189"
"AUT","","ALL","2008","8321541"
"AUT","","ALL","2009","8341483"
"AUT","","ALL","2010","8361069"
"AUT","","ALL","2011","8388534"
"AUT","","ALL","2012","8426311"
"AUT","","ALL","2013","8477230"
"AUT","","ALL","2014","8543932"
"AUT","","ALL","2015","8629519"
"AUT","","ALL","2016","8739806"
"AUT","","ALL","2017","8795073"
"AUT","","ALL","2018","8837707"
"AUT","","ALL","2019","8877637"
"AUT","","ALL","2020","8916845"
"AUT","","ALL","2021","8951520"
"AUT","","ALL","2022","9052856"
"AUT","","ALL","2023","9052856"
"AZE","","ALL","1970","5172050"
"AZE","","ALL","1971","5282950"
"AZE","","ALL","1972","5391450"
"AZE","","ALL","1973","5493900"
"AZE","","ALL","1974","5594100"
"AZE","","ALL","1975","5689050"
"AZE","","ALL","1976","5781000"
"AZE","","ALL","1977","5876150"
"AZE","","ALL","1978","5976150"
"AZE","","ALL","1979","6071300"
"AZE","","ALL","1980","6160500"
"AZE","","ALL","1981","6252286"
"AZE","","ALL","1982","6350620"
"AZE","","ALL","1983","6453321"
"AZE","","ALL","1984","6556021"
"AZE","","ALL","1985","6658722"
"AZE","","ALL","1986","6757386"
"AZE","","ALL","1987","6860894"
"AZE","","ALL","1988","6963500"
"AZE","","ALL","1989","6967600"
"AZE","","ALL","1990","7020366"
"AZE","","ALL","1991","7174997"
"AZE","","ALL","1992","7265647"
"AZE","","ALL","1993","7332528"
"AZE","","ALL","1994","7392006"
"AZE","","ALL","1995","7444318"
"AZE","","ALL","1996","7488115"
"AZE","","ALL","1997","7536200"
"AZE","","ALL","1998","7913000"
"AZE","","ALL","1999","7982800"
"AZE","","ALL","2000","8048600"
"AZE","","ALL","2001","8111200"
"AZE","","ALL","2002","8171950"
"AZE","","ALL","2003","8234100"
"AZE","","ALL","2004","8306500"
"AZE","","ALL","2005","8391850"
"AZE","","ALL","2006","8609450"
"AZE","","ALL","2007","8581300"
"AZE","","ALL","2008","8838350"
"AZE","","ALL","2009","8947150"
"AZE","","ALL","2010","9054350"
"AZE","","ALL","2011","9173100"
"AZE","","ALL","2012","9295800"
"AZE","","ALL","2013","9416800"
"AZE","","ALL","2014","9629779"
"AZE","","ALL","2015","9649300"
"AZE","","ALL","2016","9757790.5"
"AZE","","ALL","2017","9854050"
"AZE","","ALL","2018","9854050"
"AZE","","ALL","2019","9854050"
"AZE","","ALL","2020","9854050"
"AZE","","ALL","2021","10312992"
"AZE","","ALL","2022","10358074"
"AZE","","ALL","2023","10358074"
"BEL","","ALL","1970","9637700"
"BEL","","ALL","1971","9673200"
"BEL","","ALL","1972","9711100"
"BEL","","ALL","1973","9741800"
"BEL","","ALL","1974","9756600"
"BEL","","ALL","1975","9800700"
"BEL","","ALL","1976","9818300"
"BEL","","ALL","1977","9830400"
"BEL","","ALL","1978","9837500"
"BEL","","ALL","1979","9848300"
"BEL","","ALL","1980","9855100"
"BEL","","ALL","1981","9848600"
"BEL","","ALL","1982","9857300"
"BEL","","ALL","1983","9858000"
"BEL","","ALL","1984","9853000"
"BEL","","ALL","1985","9858300"
"BEL","","ALL","1986","9864700"
"BEL","","ALL","1987","9870200"
"BEL","","ALL","1988","9901700"
"BEL","","ALL","1989","9937700"
"BEL","","ALL","1990","9967400"
"BEL","","ALL","1991","10004500"
"BEL","","ALL","1992","10045200"
"BEL","","ALL","1993","10083800"
"BEL","","ALL","1994","10115600"
"BEL","","ALL","1995","10136800"
"BEL","","ALL","1996","10156637"
"BEL","","ALL","1997","10170226"
"BEL","","ALL","1998","10203008"
"BEL","","ALL","1999","10226419"
"BEL","","ALL","2000","10251250"
"BEL","","ALL","2001","10286569"
"BEL","","ALL","2002","10332785"
"BEL","","ALL","2003","10376132.5"
"BEL","","ALL","2004","10421136"
"BEL","","ALL","2005","10478617"
"BEL","","ALL","2006","10547962"
"BEL","","ALL","2007","10625701"
"BEL","","ALL","2008","10709973"
"BEL","","ALL","2009","10796493"
"BEL","","ALL","2010","10839905"
"BEL","","ALL","2011","11000638"
"BEL","","ALL","2012","11123489"
"BEL","","ALL","2013","11178436"
"BEL","","ALL","2014","11227283"
"BEL","","ALL","2015","11265834"
"BEL","","ALL","2016","11352259"
"BEL","","ALL","2017","11397226"
"BEL","","ALL","2018","11433256"
"BEL","","ALL","2019","11502704"
"BEL","","ALL","2020","11544241"
"BEL","","ALL","2021","11592952"
"BEL","","ALL","2022","11655930"
"BEL","","ALL","2023","11655930"
"BGR","","ALL","1970","8489600"
"BGR","","ALL","1971","8536400"
"BGR","","ALL","1972","8576200"
"BGR","","ALL","1973","8621000"
"BGR","","ALL","1974","8678700"
"BGR","","ALL","1975","8721800"
"BGR","","ALL","1976","8758600"
"BGR","","ALL","1977","8804200"
"BGR","","ALL","1978","8814000"
"BGR","","ALL","1979","8825900"
"BGR","","ALL","1980","8861534.5"
"BGR","","ALL","1981","8891116.5"
"BGR","","ALL","1982","8917458.5"
"BGR","","ALL","1983","8939740"
"BGR","","ALL","1984","8960679"
"BGR","","ALL","1985","8960547"
"BGR","","ALL","1986","8958171"
"BGR","","ALL","1987","8971358.5"
"BGR","","ALL","1988","8981445.5"
"BGR","","ALL","1989","8876972"
"BGR","","ALL","1990","8718288.5"
"BGR","","ALL","1991","8632367"
"BGR","","ALL","1992","8540200"
"BGR","","ALL","1993","8472300"
"BGR","","ALL","1994","8443600"
"BGR","","ALL","1995","8406100"
"BGR","","ALL","1996","8362800"
"BGR","","ALL","1997","8312000"
"BGR","","ALL","1998","8256800"
"BGR","","ALL","1999","8210624"
"BGR","","ALL","2000","8170172"
"BGR","","ALL","2001","7913301"
"BGR","","ALL","2002","7868900"
"BGR","","ALL","2003","7823557"
"BGR","","ALL","2004","7781161"
"BGR","","ALL","2005","7739900"
"BGR","","ALL","2006","7699020"
"BGR","","ALL","2007","7659764"
"BGR","","ALL","2008","7623395"
"BGR","","ALL","2009","7585131"
"BGR","","ALL","2010","7534289"
"BGR","","ALL","2011","7416046"
"BGR","","ALL","2012","7305888"
"BGR","","ALL","2013","7265115"
"BGR","","ALL","2014","7223937"
"BGR","","ALL","2015","7177991"
"BGR","","ALL","2016","7127822"
"BGR","","ALL","2017","7075947"
"BGR","","ALL","2018","7025037"
"BGR","","ALL","2019","6975761"
"BGR","","ALL","2020","6934015"
"BGR","","ALL","2021","6877743"
"BGR","","ALL","2022","6465097"
"BGR","","ALL","2023","6465097"
"BIH","","ALL","1980","4096000"
"BIH","","ALL","1981","4130000"
"BIH","","ALL","1982","4154000"
"BIH","","ALL","1983","4178000"
"BIH","","ALL","1984","4203000"
"BIH","","ALL","1985","4279297"
"BIH","","ALL","1986","4316532"
"BIH","","ALL","1987","4357461"
"BIH","","ALL","1988","4396492"
"BIH","","ALL","1989","4435217"
"BIH","","ALL","1990","4478071"
"BIH","","ALL","1991","4518456"
"BIH","","ALL","1996","3524000"
"BIH","","ALL","1997","3784000"
"BIH","","ALL","1998","3655216"
"BIH","","ALL","1999","3746311"
"BIH","","ALL","2000","3774074"
"BIH","","ALL","2001","3755880"
"BIH","","ALL","2002","3806263"
"BIH","","ALL","2003","3812051"
"BIH","","ALL","2004","3909000"
"BIH","","ALL","2005","3907000"
"BIH","","ALL","2006","3768727"
"BIH","","ALL","2007","3768032"
"BIH","","ALL","2008","3842265"
"BIH","","ALL","2009","3838161"
"BIH","","ALL","2010","3843126"
"BIH","","ALL","2011","3839737"
"BIH","","ALL","2012","3836377"
"BIH","","ALL","2013","3838375"
"BIH","","ALL","2014","3817554"
"BIH","","ALL","2015","3810416"
"BIH","","ALL","2016","3447001"
"BIH","","ALL","2017","3437453"
"BIH","","ALL","2018","3427369"
"BIH","","ALL","2019","3415827"
"BIH","","ALL","2020","3415827"
"BIH","","ALL","2021","3270943"
"BIH","","ALL","2022","3233526"
"BIH","","ALL","2023","3233526"
"BLR","","ALL","1980","9627300"
"BLR","","ALL","1981","9699459"
"BLR","","ALL","1982","9768310"
"BLR","","ALL","1983","9864800"
"BLR","","ALL","1984","9894573"
"BLR","","ALL","1985","9957705"
"BLR","","ALL","1986","10015100"
"BLR","","ALL","1987","10066300"
"BLR","","ALL","1988","10120100"
"BLR","","ALL","1989","10180800"
"BLR","","ALL","1990","10211900"
"BLR","","ALL","1991","10232900"
"BLR","","ALL","1992","10297800"
"BLR","","ALL","1993","10319400"
"BLR","","ALL","1994","10308318"
"BLR","","ALL","1995","10193831"
"BLR","","ALL","1996","10250250"
"BLR","","ALL","1997","10219982"
"BLR","","ALL","1998","10191479"
"BLR","","ALL","1999","10035210"
"BLR","","ALL","2000","10004958"
"BLR","","ALL","2001","9970688"
"BLR","","ALL","2002","9924766"
"BLR","","ALL","2003","9873826"
"BLR","","ALL","2004","9824568"
"BLR","","ALL","2005","9775307"
"BLR","","ALL","2006","9732501"
"BLR","","ALL","2007","9702116"
"BLR","","ALL","2008","9680841"
"BLR","","ALL","2009","9668120"
"BLR","","ALL","2010","9490583"
"BLR","","ALL","2011","9473172"
"BLR","","ALL","2012","9464495"
"BLR","","ALL","2013","9465997"
"BLR","","ALL","2014","9500422"
"BLR","","ALL","2015","9489616"
"BLR","","ALL","2016","9501534"
"BLR","","ALL","2017","9498264"
"BLR","","ALL","2018","9483499"
"BLR","","ALL","2019","9465675"
"BLR","","ALL","2020","9379952"
"BLR","","ALL","2021","9302585"
"BLR","","ALL","2022","9228071"
"BLR","","ALL","2023","9228071"
"","CARINFONET","ALL","1981","42092231"
"","CARINFONET","ALL","1982","42949774"
"","CARINFONET","ALL","1983","44075738"
"","CARINFONET","ALL","1984","44759976"
"","CARINFONET","ALL","1985","45665076"
"","CARINFONET","ALL","1986","46655855"
"","CARINFONET","ALL","1987","47669311"
"","CARINFONET","ALL","1988","48633841"
"","CARINFONET","ALL","1989","49570875"
"","CARINFONET","ALL","1990","50411288"
"","CARINFONET","ALL","1991","51020699"
"","CARINFONET","ALL","1992","52527028"
"","CARINFONET","ALL","1993","52995598"
"","CARINFONET","ALL","1994","53459375"
"","CARINFONET","ALL","1995","54082252"
"","CARINFONET","ALL","1996","53896141"
"","CARINFONET","ALL","1997","54382143"
"","CARINFONET","ALL","1998","54340349"
"","CARINFONET","ALL","1999","54523460"
"","CARINFONET","ALL","2000","55054353"
"","CARINFONET","ALL","2001","55900456"
"","CARINFONET","ALL","2002","56462510"
"","CARINFONET","ALL","2003","56927751"
"","CARINFONET","ALL","2004","57633208"
"","CARINFONET","ALL","2005","58176923"
"","CARINFONET","ALL","2006","58448090"
"","CARINFONET","ALL","2007","59664082"
"","CARINFONET","ALL","2008","60555633"
"","CARINFONET","ALL","2009","61637221"
"","CARINFONET","ALL","2010","62894932"
"","CARINFONET","ALL","2011","64216781"
"","CARINFONET","ALL","2012","65234739"
"","CARINFONET","ALL","2013","66350267"
"","CARINFONET","ALL","2014","66248912"
"","CARINFONET","ALL","2015","68349054"
"","CARINFONET","ALL","2016","69534892"
"","CARINFONET","ALL","2017","70632385"
"","CARINFONET","ALL","2018","71723791"
"","CARINFONET","ALL","2019","72884543"
"","CARINFONET","ALL","2020","73198095"
"","CARINFONET","ALL","2021","75796749"
"","CARINFONET","ALL","2022","77138645"
"","CARINFONET","ALL","2023","77935020"
"CHE","","ALL","1970","6186800"
"CHE","","ALL","1971","6213405"
"CHE","","ALL","1972","6260956"
"CHE","","ALL","1973","6307348"
"CHE","","ALL","1974","6341406"
"CHE","","ALL","1975","6338632"
"CHE","","ALL","1976","6302505"
"CHE","","ALL","1977","6281175"
"CHE","","ALL","1978","6281737"
"CHE","","ALL","1979","6294364"
"CHE","","ALL","1980","6319409"
"CHE","","ALL","1981","6354073"
"CHE","","ALL","1982","6391309"
"CHE","","ALL","1983","6418774"
"CHE","","ALL","1984","6441865"
"CHE","","ALL","1985","6470366"
"CHE","","ALL","1986","6504125"
"CHE","","ALL","1987","6545107"
"CHE","","ALL","1988","6593387"
"CHE","","ALL","1989","6646912"
"CHE","","ALL","1990","6712273"
"CHE","","ALL","1991","6799979"
"CHE","","ALL","1992","6875364"
"CHE","","ALL","1993","6938265"
"CHE","","ALL","1994","6993795"
"CHE","","ALL","1995","7040687"
"CHE","","ALL","1996","7071851"
"CHE","","ALL","1997","7088906"
"CHE","","ALL","1998","7110002"
"CHE","","ALL","1999","7143991"
"CHE","","ALL","2000","7184250"
"CHE","","ALL","2001","7226647"
"CHE","","ALL","2002","7284754"
"CHE","","ALL","2003","7339002"
"CHE","","ALL","2004","7389626"
"CHE","","ALL","2005","7437116"
"CHE","","ALL","2006","7483935"
"CHE","","ALL","2007","7551117"
"CHE","","ALL","2008","7647676"
"CHE","","ALL","2009","7743832"
"CHE","","ALL","2010","7824910"
"CHE","","ALL","2011","7912398"
"CHE","","ALL","2012","7996861"
"CHE","","ALL","2013","8089345.5"
"CHE","","ALL","2014","8211383"
"CHE","","ALL","2015","8282396"
"CHE","","ALL","2016","8373338"
"CHE","","ALL","2017","8451840"
"CHE","","ALL","2018","8514329"
"CHE","","ALL","2019","8575280"
"CHE","","ALL","2020","8638167"
"CHE","","ALL","2021","8704546"
"CHE","","ALL","2022","8777088"
"CHE","","ALL","2023","8777088"
"","CIS","ALL","1981","254592087"
"","CIS","ALL","1982","256723772"
"","CIS","ALL","1983","259412799"
"","CIS","ALL","1984","261373638"
"","CIS","ALL","1985","263674361"
"","CIS","ALL","1986","266181583"
"","CIS","ALL","1987","268810967"
"","CIS","ALL","1988","271217635"
"","CIS","ALL","1989","273218944"
"","CIS","ALL","1990","274906688"
"","CIS","ALL","1991","276391571"
"","CIS","ALL","1992","278333200"
"","CIS","ALL","1993","278529768"
"","CIS","ALL","1994","278939106"
"","CIS","ALL","1995","278971826"
"","CIS","ALL","1996","278227227"
"","CIS","ALL","1997","277395892"
"","CIS","ALL","1998","277054614"
"","CIS","ALL","1999","276288854"
"","CIS","ALL","2000","275817576"
"","CIS","ALL","2001","275635844"
"","CIS","ALL","2002","274687933"
"","CIS","ALL","2003","272944944"
"","CIS","ALL","2004","273674735"
"","CIS","ALL","2005","273195502"
"","CIS","ALL","2006","272700027"
"","CIS","ALL","2007","273194832"
"","CIS","ALL","2008","273913206"
"","CIS","ALL","2009","274844044"
"","CIS","ALL","2010","276797830"
"","CIS","ALL","2011","278178145.5"
"","CIS","ALL","2012","279193388"
"","CIS","ALL","2013","280566498"
"","CIS","ALL","2014","283034774"
"","CIS","ALL","2015","282408357"
"","CIS","ALL","2016","285921348.5"
"","CIS","ALL","2017","287186074"
"","CIS","ALL","2018","288193504"
"","CIS","ALL","2019","289220752"
"","CIS","ALL","2020","289113158.5"
"","CIS","ALL","2021","290692541.1"
"","CIS","ALL","2022","287382088"
"","CIS","ALL","2023","288178463"
"CYP","","ALL","1961","577000"
"CYP","","ALL","1974","520500"
"CYP","","ALL","1975","502200"
"CYP","","ALL","1976","497900"
"CYP","","ALL","1977","497500"
"CYP","","ALL","1978","499600"
"CYP","","ALL","1979","503200"
"CYP","","ALL","1980","508600"
"CYP","","ALL","1981","515000"
"CYP","","ALL","1982","520800"
"CYP","","ALL","1983","527600"
"CYP","","ALL","1984","534800"
"CYP","","ALL","1985","541100"
"CYP","","ALL","1986","547500"
"CYP","","ALL","1987","553500"
"CYP","","ALL","1988","559300"
"CYP","","ALL","1989","567500"
"CYP","","ALL","1990","579400"
"CYP","","ALL","1991","594900"
"CYP","","ALL","1992","610600"
"CYP","","ALL","1993","625800"
"CYP","","ALL","1994","639000"
"CYP","","ALL","1995","650700"
"CYP","","ALL","1996","660900"
"CYP","","ALL","1997","670400"
"CYP","","ALL","1998","678900"
"CYP","","ALL","1999","686422"
"CYP","","ALL","2000","693789"
"CYP","","ALL","2001","701243"
"CYP","","ALL","2002","709631"
"CYP","","ALL","2003","722357"
"CYP","","ALL","2004","732149"
"CYP","","ALL","2005","742836"
"CYP","","ALL","2006","755266"
"CYP","","ALL","2007","771688"
"CYP","","ALL","2008","791150"
"CYP","","ALL","2009","812847"
"CYP","","ALL","2010","834454"
"CYP","","ALL","2011","848964"
"CYP","","ALL","2012","863942"
"CYP","","ALL","2013","861930"
"CYP","","ALL","2014","853166"
"CYP","","ALL","2015","843117"
"CYP","","ALL","2016","849833"
"CYP","","ALL","2017","860182"
"CYP","","ALL","2018","870787"
"CYP","","ALL","2019","880582"
"CYP","","ALL","2020","891994"
"CYP","","ALL","2021","900339"
"CYP","","ALL","2022","912572"
"CYP","","ALL","2023","912572"
"CZE","","ALL","1970","9805157"
"CZE","","ALL","1971","9830602"
"CZE","","ALL","1972","9868379"
"CZE","","ALL","1973","9919519"
"CZE","","ALL","1974","9994761"
"CZE","","ALL","1975","10062366"
"CZE","","ALL","1976","10128220"
"CZE","","ALL","1977","10189312"
"CZE","","ALL","1978","10245686"
"CZE","","ALL","1979","10296489"
"CZE","","ALL","1980","10326792"
"CZE","","ALL","1981","10303208"
"CZE","","ALL","1982","10314321"
"CZE","","ALL","1983","10322823"
"CZE","","ALL","1984","10330481"
"CZE","","ALL","1985","10340400"
"CZE","","ALL","1986","10340737"
"CZE","","ALL","1987","10348834"
"CZE","","ALL","1988","10356359"
"CZE","","ALL","1989","10362257"
"CZE","","ALL","1990","10362740"
"CZE","","ALL","1991","10308682"
"CZE","","ALL","1992","10317800"
"CZE","","ALL","1993","10330700"
"CZE","","ALL","1994","10336200"
"CZE","","ALL","1995","10330800"
"CZE","","ALL","1996","10315400"
"CZE","","ALL","1997","10303600"
"CZE","","ALL","1998","10295000"
"CZE","","ALL","1999","10282800"
"CZE","","ALL","2000","10272503"
"CZE","","ALL","2001","10224192"
"CZE","","ALL","2002","10200774"
"CZE","","ALL","2003","10201651"
"CZE","","ALL","2004","10206923"
"CZE","","ALL","2005","10234092"
"CZE","","ALL","2006","10266646"
"CZE","","ALL","2007","10322689"
"CZE","","ALL","2008","10429692"
"CZE","","ALL","2009","10491492"
"CZE","","ALL","2010","10517247"
"CZE","","ALL","2011","10496672"
"CZE","","ALL","2012","10509286"
"CZE","","ALL","2013","10510719"
"CZE","","ALL","2014","10524783"
"CZE","","ALL","2015","10542942"
"CZE","","ALL","2016","10565284"
"CZE","","ALL","2017","10589526"
"CZE","","ALL","2018","10626430"
"CZE","","ALL","2019","10669324"
"CZE","","ALL","2020","10700155"
"CZE","","ALL","2021","10500850"
"CZE","","ALL","2022","10759525"
"CZE","","ALL","2023","10759525"
"DEU","","ALL","1990","79364500"
"DEU","","ALL","1991","79984244"
"DEU","","ALL","1992","80594500"
"DEU","","ALL","1993","81179200"
"DEU","","ALL","1994","81422000"
"DEU","","ALL","1995","81661000"
"DEU","","ALL","1996","81895700"
"DEU","","ALL","1997","82051700"
"DEU","","ALL","1998","82029000"
"DEU","","ALL","1999","82086600"
"DEU","","ALL","2000","82187614"
"DEU","","ALL","2001","82339777"
"DEU","","ALL","2002","82482309"
"DEU","","ALL","2003","82520176"
"DEU","","ALL","2004","82501274"
"DEU","","ALL","2005","82464344"
"DEU","","ALL","2006","82365810"
"DEU","","ALL","2007","82262642"
"DEU","","ALL","2008","82119776"
"DEU","","ALL","2009","81874770"
"DEU","","ALL","2010","81757471"
"DEU","","ALL","2011","81779210"
"DEU","","ALL","2012","81917349"
"DEU","","ALL","2013","80645605"
"DEU","","ALL","2014","80646262"
"DEU","","ALL","2015","80688545"
"DEU","","ALL","2016","80682351"
"DEU","","ALL","2017","80636124"
"DEU","","ALL","2018","80560850"
"DEU","","ALL","2019","80475076"
"DEU","","ALL","2020","80475076"
"DEU","","ALL","2021","83408554"
"DEU","","ALL","2022","83369843"
"DEU","","ALL","2023","83369843"
"DNK","","ALL","1970","4928800"
"DNK","","ALL","1971","4950600"
"DNK","","ALL","1972","4975600"
"DNK","","ALL","1973","5007500"
"DNK","","ALL","1974","5045300"
"DNK","","ALL","1975","5054400"
"DNK","","ALL","1976","5072600"
"DNK","","ALL","1977","5088400"
"DNK","","ALL","1978","5104200"
"DNK","","ALL","1979","5116800"
"DNK","","ALL","1980","5123000"
"DNK","","ALL","1981","5121500"
"DNK","","ALL","1982","5117800"
"DNK","","ALL","1983","5114300"
"DNK","","ALL","1984","5111600"
"DNK","","ALL","1985","5113700"
"DNK","","ALL","1986","5120500"
"DNK","","ALL","1987","5127000"
"DNK","","ALL","1988","5129300"
"DNK","","ALL","1989","5132600"
"DNK","","ALL","1990","5139900"
"DNK","","ALL","1991","5154100"
"DNK","","ALL","1992","5170200"
"DNK","","ALL","1993","5189300"
"DNK","","ALL","1994","5205000"
"DNK","","ALL","1995","5227800"
"DNK","","ALL","1996","5261500"
"DNK","","ALL","1997","5284300"
"DNK","","ALL","1998","5301400"
"DNK","","ALL","1999","5319110"
"DNK","","ALL","2000","5337344"
"DNK","","ALL","2001","5355082"
"DNK","","ALL","2002","5374255"
"DNK","","ALL","2003","5387174"
"DNK","","ALL","2004","5401177"
"DNK","","ALL","2005","5415978"
"DNK","","ALL","2006","5434567"
"DNK","","ALL","2007","5457415"
"DNK","","ALL","2008","5489022"
"DNK","","ALL","2009","5519441"
"DNK","","ALL","2010","5543819"
"DNK","","ALL","2011","5566856"
"DNK","","ALL","2012","5587085"
"DNK","","ALL","2013","5608784"
"DNK","","ALL","2014","5646899"
"DNK","","ALL","2015","5678348"
"DNK","","ALL","2016","5724456"
